17 Marzo,2/10|Panna Liquida|Alcune Gocce|Liquore Allo Zabaglione|2/10|Vanil Zucca|3/10|Illycaffè Espresso|3/10|China Martini
Spaghetti Profumati,500 G|Pasta Tipo Spaghetti|500 G|Passata Di Pomodoro|2 Cucchiai|Pasta Di Olive Nere|3|Scalogni|1|Porro||Sedano||Carota||Dado|5 Cucchiai|Olio D'oliva|30 G|Burro|60 G|Formaggio Grana Grattugiato||Sale
Spaghetti Prosciutto E Ortaggi,600 G|Pasta Tipo Spaghetti|100 G|Carne Tritata|100 G|Prosciutto|4|Peperoni Gialli|2|Melanzane|500 G|Pomodori|50 G|Burro||Sedano|1|Carota||Prezzemolo||Formaggio Parmigiano Grattugiato||Sale
Spaghetti Rapidi,300 G|Pasta Tipo Spaghetti Sottili|2|Pomodori|4 Foglie|Basilico||Sale||Pepe|3 Cucchiai|Olio D'oliva
Spaghetti Ricotta E Carciofi,320 G|Pasta Tipo Spaghetti|2|Carciofi|250 G|Ricotta Fresca|1 Spicchio|Limone|2 Spicchi|Aglio||Olio D'oliva||Sale||Pepe|4 Cucchiai|Formaggio Parmigiano Grattugiato|1 Cucchiaio|Prezzemolo Tritato
Spaghetti Rossi,400 G|Pasta Tipo Spaghetti|1000 G|Pomodori Perini|1 Spicchio|Aglio|1|Cipolla|1|Carota|1 Gambo|Sedano|Alcune Foglie|Basilico||Olio D'oliva||Burro||Formaggio Grattugiato||Sale||Pepe
Spaghetti Rustici,400 G|Pasta Tipo Spaghetti Integrali Rustici|40 G|Burro|5 Cucchiai|Panna|30 G|Formaggio Fontina|30 G|Formaggio Gorgonzola Dolce|30 G|Formaggio Provolone Dolce|30 G|Formaggio Taleggio|1 Cucchiaino|Pasta Di Tartufo||Formaggio Grana Grattugiato|Abbondante|Sale||Pepe
Spaghetti Stuzzicosi,500 G|Pasta Tipo Spaghetti||Filetti D'acciughe||Cipolla||Salvia||Rosmarino|1 Cucchiaio|Salsa Di Pomodoro|1 Pizzico|Farina|1 Pizzico|Cannella||Olio D'oliva||Peperoncino||Sale
Spaghetti Super,400 G|Pasta Tipo Spaghetti|2 Cucchiai|Olio D'oliva|100 G|Prosciutto Crudo (fette Da 100 G)|40 G|Burro|1 Spicchio|Mela Golden|3 Cucchiai|Cognac|Alcuni Cucchiai|Panna|1/2|Cipolla||Sale||Pepe
Spaghetti Tonno E Nocciole,320 G|Pasta Tipo Spaghetti|150 G|Tonno Sott'olio|40 G|Nocciole|1|Limone (scorza Grattugiata)|1 Cucchiaio|Maggiorana|1 Cucchiaio|Prezzemolo|5 Cucchiai|Olio D'oliva||Sale||Pepe Bianco
"Spaghetti Tonno, Olive E Capperi",400 G|Pasta Tipo Spaghetti|400 G|Pomodori Pelati|120 G|Tonno Sott'olio|70 G|Olive Verdi|1
Spaghetti Tricolori,380 G|Pasta Tipo Spaghetti|150 G|Mozzarella|350 G|Pomodori|200 G|Zucchine|80 G|Piselli Sgranati|3 Cucchiai|Olio D'oliva||Basilico||Sale||Pepe
Spaghetti Ubriachi,400 G|Pasta Tipo Spaghetti|200 G|Burro|100 G|Formaggio Grana Grattugiato|1 Bicchiere|Cognac||Sale
Spaghetti Uova Sode E Acciughe,400 G|Pasta Tipo Spaghetti Verdi|4|Uova Sode|5|Acciughe|80 G|Burro||Sale||Pepe (facoltativo)||Formaggio Grana Grattugiato (facoltativo)
Spaghetti Vegetariani,350 G|Pasta Tipo Spaghetti|1|Peperone Verde|1|Carota|1 Cuore|Sedano|8 Foglie|Basilico||Prezzemolo|1 Spicchio|Aglio||Sale||Pepe||Olio D'oliva
Spaghetti Vegetariani (2),240 G|Pasta Tipo Spaghetti|1|Peperone Verde|1|Carota|1 Cuore|Sedano|8 Foglie|Basilico|1 Mazzetto|Prezzemolo|1 Spicchio|Aglio||Sale||Pepe||Olio D'oliva Extra-vergine
Spaghetti Veloci,500 G|Pasta Tipo Spaghetti|3 Cucchiai|Pangrattato|1/2|Peperoncino Rosso|6 Cucchiai|Olio D'oliva|Abbondante|Sale||Formaggio Pecorino Grattugiato
Spaghetti Verdecampo,400 G|Pasta Tipo Spaghetti|6|Zucchine|1|Uovo|1|Cipolla|1 Spicchio|Aglio||Olio D'oliva||Sale||Pepe|Alcune Foglie|Menta
Spaghetti Vivi Alla Pieranna,300 G|Pasta Tipo Spaghetti|2 Ciuffetti|Basilico|2 Ciuffetti|Prezzemolo|4 Spicchi|Aglio|200 G|Pomodori Da Sugo Freschi|8 Cucchiai|Olio D'oliva||Formaggio Parmigiano||Sale
"Spaghettini Aglio, Olio E Acciughe",300 G|Pasta Tipo Spaghettini|4 Cucchiai|Olio D'oliva Extra-vergine|1 Spicchio|Aglio|3|Acciughe Sotto Sale|1|Panino Raffermo Piccolo|1 Cucchiaio|Prezzemolo Tritato|1|Peperoncino||Sale
Spaghettini Al Curry,400 G|Pasta Tipo Spaghettini|70 G|Burro|1 Cucchiaino|Curry In Polvere|20 Cl|Panna Liquida|1 Pizzico|Pepe|Abbondante|Sale|1 Spolverata|Formaggio Parmigiano Grattugiato
Spaghettini Al Granchio,450 G|Pasta Tipo Spaghettini|450 G|Pomodori Pelati|200 G|Polpa Di Granchio|1 Spicchio|Aglio|1/2 Bicchiere|Vino Bianco||Sale|6 Cucchiai|Olio D'oliva
Spaghettini Al Nero Di Calamari,350 G|Pasta Tipo Spaghettini|6 Cucchiai|Olio D'oliva||Prezzemolo Tritato Con 1 Pezzetto Di Cipolla|2|Pomodori Pelati|Alcuni Sacchetti|Inchiostro Di Calamari||Sale||Pepe
Spaghettini Al Nero Di Seppie,350 G|Pasta Tipo Spaghettini|6 Cucchiai|Olio D'oliva||Prezzemolo Tritato Con 1 Spicchio D'aglio|2|Pomodori Pelati|Alcuni Sacchetti|Inchiostro Di Seppie||Sale||Pepe
Spaghettini Al Pesto Delicato,350 G|Pasta Tipo Spaghettini|70 G|Yogurth Bianco Magro|20 G|Pinoli|1 Spicchio|Aglio|1 Mazzo|Basilico|120 G|Formaggio Tomino||Sale||Pepe
Spaghettini Al Verde,350 G|Pasta Tipo Spaghettini|150 G|Prosciutto Cotto (fette Da 150 G)|2 Cucchiai|Prezzemolo Tritato|2|Uova Sode||Olio D'oliva|1 Cespo|Insalata Lattuga||Pepe|2|Cetriolini In Salamoia|200 G|Fagiolini
Spaghettini Alla Bottarga,350 G|Pasta Tipo Spaghettini|100 G|Bottarga|2 Cucchiai|Olio D'oliva||Sale
Spaghettini Allo Zafferano,500 G|Pasta Tipo Spaghettini|60 G|Formaggio Parmigiano Grattugiato|100 G|Prosciutto Cotto|1 Bicchiere|Panna|2|Tuorli D'uovo|1|Tuorlo D'uovo Sodo||Zafferano||Prezzemolo Tritato||Sale
Spaghettini Arcobaleno,2 Cucchiai|Olio D'oliva|1|Carota|1|Zucchina|1|Patata|1|Rapa|1|Pomodoro Rosso|1|Cipollina|1/2|Peperone Giallo|1/2|Peperone Verde|1 Costa|Sedano|1/2|Melanzana Piccola|1 Rametto|Basilico||Sale||Pepe|300 G|Pasta Tipo Spaghettini
Spaghettini Aromatici,280 G|Pasta Tipo Spaghettini|120 G|Pomodori Perini A Dadini|20 G|Timo|20 G|Origano|20 G|Rosmarino|20 G|Basilico|4 Cucchiai|Olio D'oliva||Sale||Pepe
Spaghettini Con Bottarga,450 G|Pasta Tipo Spaghettini|90 G|Bottarga|6|Pomodorini Pachino|8 Cucchiai|Olio D'oliva|1 Spolverata|Aglio In Polvere
Spaghettini Con Muscoli O Vongole,5 Cucchiai|Olio D'oliva|1 Spicchio|Aglio|100 G|Muscoli Freschi Sgusciati|1 Cucchiaino|Prezzemolo Tritato||Pepe|250 G|Pasta Tipo Spaghettini
Spaghettini Di Farro In Giallo,|Pasta Tipo Spaghettini Di Farro||Olio D'oliva||Succo Di Limone||Scorza Di Limone Grattugiata||Prezzemolo Tritato|Poco|Pepe
Spaghettini Di Mare,400 G|Pasta Tipo Spaghettini|450 G|Passata Di Pomodoro|200 G|Polpa Di Granchio|1 Spicchio|Aglio||Vino Bianco Secco|6 Cucchiai|Olio D'oliva||Sale||Pepe||Prezzemolo Tritato
Spaghettini Freddi,300 G|Pasta Tipo Spaghettini|200 G|Gamberetti Lessati|1 Mazzetto|Insalata Rucola|2 Manciate|Pomodorini Ciliegia|1 Filo|Olio D'oliva|1 Cucchiaio|Aceto Di Mele||Sale||Pepe
Spaghettini Freschi,400 G|Pasta Tipo Spaghettini|500 G|Pomodori Perini|30 G|Prezzemolo|10 Foglie|Basilico|1|Limone|1 Filo|Olio D'oliva||Sale||Pepe Bianco
Spaghettini In Giallo,|Pasta Tipo Spaghettini||Olio D'oliva||Succo Di Limone||Scorza Di Limone Grattugiata||Prezzemolo Tritato|Poco|Pepe
Spaghettini In Salsa Di Curry,400 G|Pasta Tipo Spaghettini Sottili|70 G|Burro Fresco|50 G|Formaggio Parmigiano Grattugiato|1 Cucchiaio|Curry|20 Cl|Panna Liquida||Pepe||Sale
Spaghettini Primula,400 G|Pasta Tipo Spaghettini|6 Cucchiai|Panna|4 Cucchiai|Formaggio Grana Grattugiato|4 Fettine|Prosciutto Cotto|4|Tuorli D'uovo|1 Bustina|Zafferano|1 Cucchiaino|Curry In Polvere||Sale
"Spaghettini Salsati Alle Olive, Pomodorini E Olio D'oliva",300 G|Pasta Tipo Spaghettini|Alcune Fettine|Cipolla||Olive Nere (taggiasca)|2|Pomodori Medi Puliti Dai Semi|4|Pomodorini Essiccati|Alcune Foglie|Basilico|6 Cucchiai|Olio D'oliva Extra-vergine
Spaghettini Verdi,400 G|Pasta Tipo Spaghettini|1 Bicchierino|Cognac|50 G|Prezzemolo|1 Manciatina|Basilico|1 Rametto|Rosmarino|1 Spicchio|Aglio|70 G|Formaggio Parmigiano Grattugiato|70 G|Olio D'oliva||Sale
Spaghettoni Al Prosciutto,300 G|Pasta Tipo Spaghettoni|150 G|Prosciutto Di Praga Affumicato (fette Da 150 G)|2 Cucchiai|Piselli Surgelati|2 Cucchiai|Formaggio Parmigiano Reggiano Grattugiato|1 Pizzico|Noce Moscata Grattugiata|100 G|Panna||Sale||Pepe
Spalla D'agnello Al Cartoccio,1|Spalla Disossata Di 1000 G|1 Bicchiere|Vino Bianco Secco|1/2|Limone||Alloro||Prezzemolo||Cerfoglio||Origano||Olio D'oliva||Sale||Pepe
Spalla D'agnello Al Mirto,1|Spalla D'agnello Di 1200 G|1/2 Bicchiere|Vino Bianco Secco|3 Spicchi|Aglio|1 Bicchierino|Mirto||Olio D'oliva||Sale||Pepe
Spalla D'agnello Alla Fornaia,1|Spalla D'agnello Disossata Di 1000 G|1000 G|Patate|500 G|Cipolle|2 Spicchi|Aglio|1 Cucchiaio|Timo|50 Cl|Brodo||Burro||Sale||Pepe
Spalla D'agnello Alla Sarda Con Finocchi Selvatici,3|Spalle D'agnello Da Latte|1 Mazzetto|Finocchietti Selvatici|80 G|Cipolla|1 Bicchiere|Vino Bianco Secco||Olio D'oliva|Alcune Foglie|Mirto||Sale||Pepe
Spalla D'agnello Farcita,1|Spalla D'agnello Disossata|100 G|Salsicce|100 G|Fegato Di Maiale|1|Uovo|1/2 Spicchio|Aglio|50 G|Strutto||Prezzemolo|1000 G|Patate Novelle
Spalla Di Agnello Alla Cannella,2|Spalle D'agnello Piccole|2 Cucchiai|Burro|2 Cucchiai|Cannella In Polvere|1/2 Bicchiere|Vino Rosso|1 Cucchiaio|Olio D'oliva||Sale||Pepe
Spalla Di Maiale Alle Verdure,1500 G|Spalla Di Maiale|500 G|Rape|10|Cipolle||Erbe Aromatiche|4 Cucchiaini|Prezzemolo Tritato|50 G|Strutto||Timo||Alloro
Spalla Di Maialetto In Crosta Di Pane,3000 G|Spalla Di Maialetto Con Cotenna|800 G|Pasta Di Pane|1 Cucchiaio|Coriandolo|1 Cucchiaio|Finocchietto|1 Cucchiaio|Anice Selvatico|1 Cucchiaio|Rosmarino|1 Cucchiaio|Salvia|1 Cucchiaio|Aglio Tritato||Sale||Pepe
Spartano,1/4|Vermouth Dry|3/4|Vodka||Per Servire:|1|Cipollina
Speaker,2/8|Succo Di Pompelmo|2/8|Cointreau|3/8|Cognac|1/8|Gin||Per Servire:|2 Spicchi|Pompelmo (spicchi Tagliati A Metà)
Special,1/2|Apricot Brandy|1/2|Vodka||Per Servire:|1|Scorza Di Limone
Speciale,1/3|Vermouth Dry|2/3|Whisky|1 Cucchiaio|Succo D'arancia||Per Servire:|1|Oliva|1|Noce Moscata
Speciale Highball,1/4|Succo D'ananas|3/4|Gin||Per Completare:||Soda||Per Servire:|1 Fetta|Ananas
Speciale Highball (2),1/4|Succo D'ananas|3/4|Gin||Per Completare:||Ginger-ale||Per Servire:|1 Fetta|Ananas
Speed,1/4|Vermouth Dry|1/4|Pernod|2/4|Cognac||Per Servire:|1|Scorza Di Limone
Speziatini,40 G|Germe Di Grano|40 G|Farina Bianca 00|40 G|Farina Gialla Fina|40 G|Zucchero Semolato|30 G|Burro Freschissimo|1|Uovo|1 Pizzico|Cannella In Polvere|1 Grattatina|Noce Moscata|1 Pizzico|Sale||Per La Placca:|Poco|Burro|Poca|Farina Bianca
Spezzatino,300-400 G|Carne Di Manzo|1/2|Cipolla|1/2|Carota|1 Costa|Sedano|1 Bicchiere|Vino Bianco|3|Patate|1 Cucchiaio|Conserva|1|Dado||Olio D'oliva||Burro||Sale||Pepe
Spezzatino Agli Asparagi,500 G|Spezzatino Di Vitello|300 G|Punte D'asparagi|30 G|Burro|2 Cucchiai|Farina|1/2 Bicchiere|Panna|1|Dado||Olio D'oliva||Sale||Pepe
Spezzatino Ai Cipollotti,800 G|Polpa Di Vitellone|500 G|Cipollotti Freschi|1 Spicchio|Aglio|2 Cucchiai|Farina|75 Cl|Latte Intero|50 G|Burro||Sale||Pepe
Spezzatino Ai Peperoni,600 G|Polpa Di Vitello (spalla O Petto)|2|Peperoni Gialli Carnosi|500 G|Pomodori San Marzano Maturi|1|Cipolla Grande|2 Cucchiai|Olio D'oliva Extra-vergine|1/2 Bicchiere|Vino Bianco Secco|Alcune Foglie|Salvia|Alcuni Aghi|Rosmarino||Sale||Pepe
Spezzatino Ai Peperoni Al Microonde,700 G|Polpa Di Manzo Tagliata A Cubetti|1|Peperone Verde|1|Peperone Giallo|1|Peperone Rosso|1|Cipolla|2 Cucchiai|Concentrato Di Pomodoro|10 Cl|Vino Bianco Secco|1|Dado||Sale||Pepe
Spezzatino Al Latte,750 G|Spezzatino Di Vitello|2|Uova||Pangrattato|60 G|Burro|2 Cucchiai|Olio D'oliva|1 Bicchiere|Latte||Sale||Pepe
Spezzatino Al Latte (2),700 G|Polpa Di Manzo A Pezzi|50 G|Burro|1|Cipolla|1|Sedano|1|Carota|500 G|Cipolline||Conserva Di Pomodoro||Latte||Sale
Spezzatino Al Latte (3),700 G|Spezzatino Di Manzo|50 G|Burro|1|Cipolla|1 Costa|Sedano|1|Carota|500 G|Cipolline Novelle||Conserva Di Pomodoro||Latte||Sale
Spezzatino Al Latte (4),700 G|Spezzatino Di Vitello|2|Uova||Pangrattato|60 G|Burro|2 Cucchiai|Olio D'oliva|1 Bicchiere|Latte||Sale||Pepe
Spezzatino Al Marsala,500 G|Filetto Di Vitello|30 G|Burro||Sale|1 Cucchiaino|Farina|6 Cucchiai|Vino Marsala
Spezzatino Al Marsala (2),500 G|Carne Di Vitella Affettata|30 G|Burro|1 Cucchiaino|Farina|1/2 Bicchiere|Vino Marsala||Sale
Spezzatino Al Pepe Verde,600 G|Filetto Di Vitello In Fette Alte Un Dito|20 G|Burro|4 Cucchiai|Cognac|100 G|Panna|4 Cucchiaini|Pepe Verde In Grani||Sale
Spezzatino Al Porto,500 G|Filetto Di Vitello|30 G|Burro||Sale|1 Cucchiaino|Farina|6 Cucchiai|Vino Porto
Spezzatino Al Sugo Di Pomodoro,200 G|Spezzatino Di Soia|1|Cipolla|200 G|Pomodori Pelati|1 Gambo|Sedano||Basilico||Aromi||Olio D'oliva||Burro||Sale||Pepe|Alcuni Cucchiai|Brodo
Spezzatino Al Vino Bianco Secco,500 G|Filetto Di Vitello|30 G|Burro||Sale|1 Cucchiaino|Farina|6 Cucchiai|Vino Bianco Secco
Spezzatino All'ebraica,200 G|Spezzatino Di Soia|400 G|Zucca Gialla|1|Carota|1|Cipolla|1/2 Bicchiere|Vino Marsala||Sale||Olio D'oliva||Burro
Spezzatino Alla Birra,800 G|Spezzatino Misto Di Vitello E Di Maiale|80 G|Pancetta Affumicata|33 Cl|Birra|1|Dado|2 Cucchiai|Farina Di Grano|10 Cl|Panna Liquida|2|Cipolle||Olio D'oliva||Paprica||Sale
Spezzatino Alla Bolzanese,800 G|Carne Di Vitello A Pezzi|150 G|Cipolle Tritate|100 G|Burro|1/2 Cucchiaio|Paprica|400 G|Polpa Di Pomodoro|1 Bicchiere|Vino Bianco||Salvia|1 Cucchiaio|Farina||Sale
Spezzatino Alla Bulgara,800 G|Coscia Di Camoscio Disossata|200 G|Cipolle|150 G|Fagiolini|150 G|Zucchine|2|Peperoni Rossi|2|Peperoni Verdi|200 G|Pomodori|4 Cucchiai|Olio D'oliva|1 Spicchio|Aglio|12 Cl|Vino Bianco||Sale||Pepe Bianco|1/2 Cucchiaino|Cumino|1 Cucchiaino|Paprica|1 Cucchiaio|Basilico Tritato|100 G|Riso A Chicchi Lunghi|35 Cl|Brodo Di Vitello
Spezzatino Alla Napoletana,1000 G|Carne Di Vitello A Pezzetti|300 G|Pomodori Freschi|150 G|Olio D'oliva (o Sugna O Margarina)|1|Cipolla Grande||Sale||Pepe|1 Bicchiere|Vino Bianco
Spezzatino Alla Napoletana (2),1000 G|Carne Per Spezzatino|300 G|Pomodori Freschi|150 G|Olio D'oliva|1|Cipolla Rossa||Sale||Pepe|1 Bicchiere|Vino Bianco
Spezzatino Alla Turca,400 G|Melanzane|120 G|Cipolle|2 Spicchi|Aglio|2|Peperoni Rossi|2|Peperoncini Rossi|200 G|Pomodori|600 G|Carne Di Daino Disossata|4 Cucchiai|Olio D'oliva||Sale||Pepe|2 Cucchiaini|Paprica|25 Cl|Brodo
Spezzatino Alle Carote,1|Spalla D'agnello Disossata Di 1000 G|500 G|Carote|50 G|Burro||Cipolla||Aglio||Scalogno||Origano|10 Foglie|Sedano|4 Cucchiai|Olio D'oliva||Sale||Pepe
Spezzatino Alle Olive Verdi,500 G|Polpa Di Vitello|200 G|Passato Di Pomodoro|1 Bicchiere|Olio D'oliva|1 Spicchio|Aglio|Alcune Foglie|Salvia|100 G|Olive Verdi Snocciolate|1 Tazza|Brodo||Sale||Pepe
Spezzatino Allo Zafferano,800 G|Spezzatino Di Tacchino|40 G|Burro|1|Cipolla|1 Bustina|Zafferano|2 Cucchiai|Olio D'oliva|1/2 Bicchiere|Vino Bianco|25 Cl|Brodo||Farina||Pepe||Sale||Riso Pilaf
Spezzatino Con Carciofi,600 G|Muscolo Di Vitello|6|Carciofi|1 Cucchiaio|Farina|1 Bicchiere|Vino Rosso||Burro|1 Mestolo|Brodo|1 Foglia|Alloro||Sale||Pepe
Spezzatino Con Funghi,700 G|Vitello A Pezzi||Pomodori||Funghi|1 Spicchio|Aglio||Prezzemolo|1/2 Bicchiere|Vino Bianco||Olio D'oliva||Sale||Pepe
Spezzatino Con Le Olive,600 G|Spezzatino|60 G|Olive Verdi|1 Cucchiaio|Capperi Sott'aceto|400 G|Patatine||Salvia||Timo|20 G|Burro|2 Cucchiai|Olio D'oliva|1/2|Limone|1 Spicchio|Aglio||Brodo|1 Bicchiere|Vino Bianco Secco||Sale
Spezzatino Con Olive,300 G|Polpa Di Vitella|50 G|Olive Verdi Denocciolate|1 Cucchiaio|Farina|1 Cucchiaio|Senape|1/2 Bicchiere|Vino Porto|1 Spicchio|Aglio|1/2 Bicchiere|Olio D'oliva|1 Noce|Burro
Spezzatino Con Patate,200 G|Spezzatino Di Soia|300 G|Patate||Aromi (basilico
Spezzatino Con Peperoni,600 G|Spezzatino Di Vitello Magro|30 G|Funghi Secchi|150 G|Peperoni In Salamoia|1 Bicchiere|Vino Bianco Secco|1 Spicchio|Aglio|1 Scorzetta|Limone|1 Foglia|Alloro|Alcune Foglie|Basilico||Olio D'oliva||Sale||Pepe
Spezzatino Con Piselli,600 G|Spezzatino Di Maiale|400 G|Piselli|100 G|Pancetta Affumicata|1|Cipolla Grande|1/2 Bicchiere|Olio D'oliva Extra-vergine|1 Bicchiere|Vino Bianco||Basilico||Sale||Pepe
Spezzatino Con Purè Ricco,1 Confezione|Purè Ricco Findus|40 G|Fesa Di Vitello A Pezzetti|200 G|Funghi Champignon|3 Cucchiai|Passato Di Pomodoro|1 Cucchiaio|Sedano Tritato|1/2 Cucchiaio|Cipolla Tritata|1/2 Cucchiaio|Carota Tritata|1/2 Bicchiere|Vino||Burro||Olio D'oliva||Sale||Pepe
Spezzatino Con Verdure,800 G|Carne Di Manzo Tagliata A Dadi|1|Carota|3 Coste|Sedano|2|Zucchine|2|Cipolle|1 Bicchiere|Vino Bianco|1/2 Bicchiere|Vino Marsala||Brodo||Burro|4 Cucchiai|Olio D'oliva||Sale
Spezzatino Contadino,1500 G|Spalla D'agnello|200 G|Lardo|50 G|Burro|50 G|Farina|250 G|Cipolle|1 Bicchiere|Acqua|1 Bicchiere|Vino Bianco|250 G|Funghi||Crostini||Spezie||Sale||Pepe
Spezzatino Della Westfalia,600 G|Spalla Di Cervo||Sale|10 Grani|Pepe Nero Tritato|600 G|Cipolle|30 G|Strutto Di Maiale|1 Spicchio|Aglio Schiacciato|100 Cl|Fondo Di Selvaggina|1 Gambo|Sedano (per Bouquet Garni)|1|Porro (per Bouquet Garni)|3|Carote (per Bouquet Garni)|1 Mazzetto|Prezzemolo (per Bouquet Garni)|3 Fette|Limone|4 Cucchiai|Pangrattato|15|Capperi
Spezzatino Di Agnello,800 G|Spalla D'agnello|25 Cl|Vino Rosso|2|Cipolle|2|Carote|2|Scalogni|1 Spicchio|Aglio||Erbe Aromatiche|100 G|Lardo|250 G|Cotenna Di Maiale|1 Scatola|Pomodori||Sale||Pepe
Spezzatino Di Agnello Con Patate E Olive,1000 G|Agnello A Pezzetti|1 Rametto|Timo|1 Rametto|Rosmarino|150 G|Olive Nere|1/2 Bicchiere|Olio D'oliva|1 Spicchio|Aglio|2 Mestoli|Brodo|4|Patate||Sale||Pepe
Spezzatino Di Agnello E Fave,1000 G|Agnello A Pezzetti|1000 G|Fave Fresche|1 Tubetto|Pomodoro Concentrato|1 Cucchiaio|Cumino|2|Cipolle Grandi Affettate|1 Spicchio|Aglio Tritato||Riso
Spezzatino Di Agnello Tartufato,1500 G|Carne D'agnello In Piccoli Pezzi||Olio D'oliva Extra-vergine||Rosmarino|3 Spicchi|Aglio|2 Cucchiai|Aceto Di Vino|Alcuni|Capperi|100 G|Tartufi Bianchi Tritati O In Paté||Sale||Pepe|Alcune Gocce|Succo Di Limone|1 Bicchiere|Vino Bianco Secco
Spezzatino Di Camoscio,1|Spalla Di Capriolo Giovane Da 1200 G|100 G|Pancetta|2|Pomodori|1/2|Limone (scorza)|2|Chiodi Di Garofano|5 Bacche|Ginepro|30 G|Burro||Sale||Pepe Bianco|1/2 Cucchiaino|Paprica|1/4 Bastoncino|Cannella||Per Il Fondo:|3 Cl|Olio D'oliva|150 G|Cipolle|120 G|Carote|80 G|Sedano
Spezzatino Di Capretto,1000 G|Coscio Di Capretto|1 Cucchiaio|Strutto|1/2 Cucchiaio|Farina|1/2 Bicchiere|Aceto Di Vino|1/2 Bicchiere|Acqua|3|Acciughe||Sale||Pepe||Rosmarino||Aglio
Spezzatino Di Cervo,1000 G|Spalla Di Cervo Pronta Per La Cottura|4 Cl|Olio D'oliva||Sale||Pepe Bianco|1 Cucchiaio|Concentrato Di Pomodoro|200 G|Funghi Coltivati|20 G|Burro||Per La Marinata:|120 G|Carote|60 G|Sedano Rapa|200 G|Cipolle|10 Grani|Pepe|1 Foglia|Alloro|8 Bacche|Ginepro|2|Chiodi Di Garofano|1 Spicchio|Aglio|2 Rametti|Timo|100 Cl|Vino Rosso
Spezzatino Di Cinghiale,1200 G|Spezzatino Di Cinghiale||Ginepro|3|Carote|2|Cipolle||Erbe Aromatiche|1 Bicchiere|Aceto Di Vino|1 Bottiglia|Vino Rosso|300 G|Lardo|1 Spicchio|Aglio|1|Scorza D'arancia||Olio D'oliva
Spezzatino Di Coda Di Rospo Con Riso Alla Curcuma,900 G|Coda Di Rospo (rana Pescatrice)|200 G|Riso|1|Arancia|2|Cipolle|1|Pomodoro|1|Limone|1|Radice Di Zenzero Piccola|Alcune Gocce|Tabasco||Prezzemolo||Farina|1 Bicchiere|Vino Bianco Secco||Curcuma In Polvere||Burro|2 Cucchiai|Olio D'oliva||Sale||Pepe
Spezzatino Di Coniglio Al Pomodoro,1|Coniglio|1000 G|Pomodori|3 Cucchiai|Olio D'oliva|10 Foglie|Basilico|1|Cipolla|1 Spicchio|Aglio||Sale||Pepe
Spezzatino Di Coniglio Alle Acciughe,1|Coniglio|1/2 Bicchiere|Olio D'oliva|4|Acciughe Diliscate E Dissalate|1/2 Bicchiere|Aceto Di Vino Bianco|1 Rametto|Rosmarino|2 Foglie|Salvia|1 Spicchio|Aglio||Sale||Pepe
Spezzatino Di Coniglio Alle Noci,1|Coniglio|1/2 Bicchiere|Panna|30 G|Burro|100 G|Noci Sgusciate|1/2 Bottiglia|Vino Bianco Secco||Aglio||Timo||Rosmarino|3 Grani|Ginepro|1 Spruzzo|Aceto Di Vino||Sale||Pepe
Spezzatino Di Galletto,300 G|Carne Di Galletto|30 G|Scalogno|1/2 Spicchio|Aglio|2|Fondi Di Carciofo Bolliti|200 G|Pomodori|2 Cucchiai|Olio D'oliva|5 G|Burro||Sale||Pepe Bianco|6 Cl|Vino Bianco Secco|1 Cucchiaino|Rosmarino
Spezzatino Di Maiale,750 G|Lombata A Pezzi|500 G|Pomodori|1 Cucchiaio|Salsa Di Pomodoro|2|Cipolle|50 G|Lardo|1 Cucchiaio|Strutto||Erbe Aromatiche
Spezzatino Di Maiale Con Le Prugne,500 G|Filetto Di Maiale|300 G|Prugne Secche|50 Cl|Vino Porto (o Vino Marsala)|2 Cucchiai|Panna|50 G|Burro|1|Scalogno||Farina||Sale||Pepe
Spezzatino Di Maiale Con Piselli,600 G|Spezzatino Di Maiale|1000 G|Piselli Freschi|1 Scatola|Pomodori Pelati|1 Bicchiere|Vino Rosso||Burro|1|Cipolla|1 Spicchio|Aglio||Olio D'oliva||Sale||Pepe
Spezzatino Di Maiale Con Piselli (2),600 G|Spezzatino Di Maiale|400 G|Piselli|100 G|Pancetta Affumicata|1|Cipolla Grande|1/2 Bicchiere|Olio D'oliva Extra-vergine|1 Bicchiere|Vino Bianco||Basilico||Sale||Pepe
Spezzatino Di Maiale Con Salsiccia Affumicata,400 G|Petto Di Maiale|400 G|Spalla Di Maiale|2|Salsicce Affumicate|1|Verza|200 G|Carote||Sale||Pepe
Spezzatino Di Maiale In Agrodolce,600 G|Spezzatino Di Maiale|1 Bicchierino|Brandy|4 Cucchiai|Salsa Di Soia|3|Peperoni Verdi|3|Peperoni Rossi|1|Cipolla|4|Cetriolini Sott'aceto||Aceto Di Vino|1 Cucchiaio|Ketchup|25 G|Zucchero|60 G|Burro||Olio D'oliva||Sale||Pepe
Spezzatino Di Maiale Speziato,1000 G|Carne Di Maiale|50 G|Burro|2 Bicchieri|Vino Bianco Secco|1 Cucchiaino|Semi Di Cumino Tritati|2 Cucchiai|Coriandolo Tritato|5 Fettine|Limone||Aglio||Sale||Pepe
